,Values
1230,0.309656077838639
1231,-0.0184200973831998
1232,0.0518134205427909
1233,-0.0872867934280953
1234,-0.0809428787279191
1235,0.0980652748245073
1236,-0.0726843743707588
1237,0.200829479914687
1238,-0.0549493451968676
1239,-0.301138908879711
1240,0.635417679360094
1241,-0.226247455781505
1242,-0.514569323707553
1243,0.290986423872075
1244,0.029183353161463
1245,0.018333827699623
1246,0.198248382789185
1247,-0.0899957621920661
1248,-0.154827915401767
1249,0.01254420229259
1250,0.178795791468958
1251,-0.413700125919821
1252,0.101684703302757
1253,0.399462996756845
1254,-0.361588070449721
1255,0.284217145593085
1256,-0.309392238645704
1257,0.147738031375971
1258,0.0439640034792579
1259,-0.126494281456705
1260,0.183809004084194
1261,-0.213166443769683
1262,0.229144103506733
1263,0.122321681546105
1264,-0.466543215557922
1265,0.18199245536654
1266,0.356817271640457
1267,-0.691312275885456
1268,0.585530818952448
1269,-0.416907758655797
1270,0.230078590046213
1271,0.379563562426978
1272,-0.363153210678
1273,-0.332985482889868
1274,0.288176329693796
1275,-0.0561972475063446
1276,0.204530773327662
1277,-0.131644085785956
1278,0.200429392747757
1279,-0.183142772490821
1280,-0.251371055807059
1281,0.0342725106991087
1282,0.681088208160103
1283,-0.889599665120048
1284,0.614260602452545
1285,-0.103445003621573
1286,-0.0234275836319873
1287,-0.21002284148046
1288,0.217565087318737
1289,-0.13755477256532
1290,0.089005426009263
1291,-0.148392026671176
1292,0.126823328669167
1293,0.108023117603198
1294,-0.070426020217504
1295,-0.0401789404604613
1296,-0.0998877213998236
1297,0.10864294775128
1298,-0.14988913491858
1299,0.0927509458370914
1300,0.0772841525539363
1301,-0.0604319791057832
1302,0.0451094987843512
1303,0.184154265438951
1304,-0.0562158790787089
1305,-0.248467742217845
1306,0.219141234599672
1307,-0.399703157688603
1308,0.174709009369207
1309,0.364197556980595
1310,-0.235580313680184
1311,-0.0279655098317435
1312,0.113173356793341
1313,-0.176903289481713
1314,-0.00588458750036292
1315,-0.427520311504461
1316,0.688001183311608
1317,-0.17980992170394
1318,-0.0235599104630989
1319,0.017830496124042
1320,0.0276186106060781
1321,-0.00528959126363743
1322,0.0961855039528157
1323,-0.292554149278969
1324,0.368624792285776
1325,-0.0404126105950065
1326,-0.335380417203813
1327,-0.0292368999330816
1328,0.40586701684374
1329,-0.155105027642261
1330,0.0993157668838995
1331,-0.200697040141886
1332,0.0520893218417634
1333,-0.0113799134231279
1334,-0.167914492053668
1335,0.202615352114382
1336,0.000836661046689634
1337,0.0769450504550341
1338,0.000767236574916034
1339,0.0338999593676311
1340,-0.291872465298839
1341,0.206075740198581
1342,-0.026772583746046
1343,0.0600565752931336
1344,0.155409432209462
1345,-0.365779302770039
1346,-0.127006737817569
1347,0.56554089943372
1348,-0.366319139250113
1349,-0.00141313532078401
1350,0.0195361629058273
1351,0.0956258082228556
1352,-0.00239908567706648
1353,-0.0481720026897109
1354,0.0376346996511524
1355,-0.00888403548386074
1356,0.00517260485248972
1357,0.0118280102633583
1358,0.0598812617655878
1359,-0.085197211431945
1360,-0.0580604823319574
1361,0.164295159570618
1362,-0.196453547447762
1363,0.12204744717026
1364,-0.0836208578501213
1365,0.0884958936629064
1366,0.0234689307904588
1367,-0.0781391577607286
1368,-0.00433404644724626
1369,-0.0124212167010069
1370,-0.0608484907201151
1371,0.077175448458214
1372,0.0637498387247832
1373,-0.0966941298144595
1374,0.109979476297766
1375,-0.0585350669212713
1376,-0.0433069683198178
1377,0.0605829821969974
1378,-0.0294172591172558
1379,0.000256445225429181
1380,0.0143074239323167
1381,0.00594639033923968
1382,-0.00112233370908967
1383,-0.00787999903923748
1384,0.000411288700375994
1385,-0.0182264461899594
1386,0.0131391194746393
1387,0.00351324893461829
1388,0.0408423620525505
1389,-0.00832594759507773
1390,-0.0371821305709611
1391,0.0260207145768986
1392,0.00738970275825193
1393,-0.014200744906963
1394,-0.00287566125490442
1395,0.0166080314453376
1396,-0.0327227902737347
1397,0.0415612779909753
1398,-0.0266022712922416
1399,-0.00526727525840443
1400,0.0197578626230181
1401,-0.0118058023683548
1402,0.0159624376794796
1403,-0.0265569855519822
1404,-0.0266404568221417
1405,0.0369780010400977
1406,-0.0376364925993566
1407,0.00113211248955595
1408,0.0339208436406539
1409,-0.0332436994079353
1410,0.039482745267576
1411,-0.0586804239704162
1412,-0.021459252634469
1413,0.0948996496827216
1414,0.00071744227123717
1415,0.0149514905199337
1416,-0.0179198409879926
1417,0.000594202630736131
1418,-0.0313972767049557
1419,0.0408290522481626
1420,-0.0621717949986309
1421,0.0168781857578694
1422,0.00950654904454645
1423,-0.00302412077633878
1424,-0.00540031302076908
1425,-0.0181381795024684
1426,0.0227176624203986
1427,-0.0497701290703897
1428,0.0658969687324017
1429,-0.00917638832486392
1430,0.00560069054364308
1431,-0.0122312104888232
1432,-0.0103463240150327
1433,0.00765825538027292
1434,-0.000273563975678234
1435,0.0115235973065543
1436,-0.0204182220317164
1437,0.0202651332716925
1438,0.0260809770055816
1439,-0.0382653656873738
1440,0.0283234285554069
1441,-0.028490686787378
1442,-0.0156138252744172
1443,0.0394337862277325
1444,-0.0113550151231896
1445,-0.0140985715737405
1446,0.00390663529322164
1447,-0.0174998039375843
1448,-0.00112463083122254
1449,0.0239338282733897
1450,0.00355432379613546
1451,-0.0420684159998249
1452,0.0762825673894726
1453,-0.0188997504119419
1454,-0.0358687292608789
1455,0.010849750582026
1456,-0.00794650177918227
1457,0.0295673146832572
1458,0.00100718541269621
1459,-0.00358777481572026
1460,-0.0301281243845208
1461,0.0092745976288082
1462,-0.0140724072988743
1463,0.0321484643389401
1464,-0.0227405192772292
1465,0.0255081447162757
1466,-0.0298792564610414
1467,0.0129392264947861
1468,-0.00151829012550537
1469,-0.01696533382849
1470,0.0193328772199724
1471,0.0217470058983237
1472,-0.00824021030495926
1473,-0.0219558538988229
1474,0.0146723697651129
1475,-0.0229962216660293
1476,0.0743559767244919
1477,-0.126509432967572
1478,0.0641665840531147
1479,0.0408120993451543
1480,-0.0427795381017091
1481,-0.0185886443224662
1482,-0.00239264903527996
1483,0.0417079235597445
1484,-0.0158446667692273
1485,-0.0344994761059181
1486,0.0277820363461439
1487,-0.00835758744016372
1488,-0.00165725527117183
1489,0.0163671493441455
1490,-0.0167829884522863
1491,0.0125348735816537
1492,0.0271140574137638
1493,-0.0126008777192936
1494,-0.003763266487382
1495,-0.00711277973236593
1496,-0.0186659293182821
1497,0.0258154114014089
1498,0.028934319616967
1499,-0.0432151349956399
1500,-0.00401420165365009
1501,-0.00658929799136002
1502,0.00884425119468967
1503,0.00355625979301506
1504,0.0120089394675778
1505,0.0258272213896437
1506,-0.0134822563078014
1507,0.00209520662500899
1508,-0.0095207621563436
1509,0.016753556602085
1510,-0.0393102761886188
1511,-0.00126062440713855
1512,0.00523012309159816
1513,0.0145513763449784
1514,-0.0104963760996493
1515,0.00322128338737032
1516,0.0107651744711383
1517,0.00407170537690536
1518,0.0117827815547458
1519,-0.0333328574473664
1520,-0.0255412748426702
1521,0.0383059266434903
1522,0.0294300562822683
1523,0.00671247670297555
1524,-0.0577788071520155
1525,-0.0323386154982111
1526,0.0824577837284177
1527,-0.0631790278752561
1528,-0.00273666279140319
1529,-0.00441882159512044
1530,0.0142044470716891
1531,-0.0106085111633138
1532,0.0104662669631813
1533,0.0493498989691407
1534,-0.0224967096170959
1535,-0.0963408089458511
1536,0.0704095241211181
1537,0.0031544035304489
1538,0.00366484950612287
1539,-0.00431487694785475
1540,0.0160142066082763
1541,-0.0035596054007285
1542,-0.00625631453895425
1543,0.0352288890177653
1544,-0.0234947723679127
1545,-0.0280955126901231
1546,0.0626382943420445
1547,-0.0879072978739921
1548,0.0401527345881853
1549,0.0214766300299662
1550,0.000196685241440237
1551,0.0154777267291032
1552,-0.0311630482473484
1553,-0.0324748758283113
1554,0.0129865385399748
1555,0.00531200343504333
1556,0.0104247235831863
1557,-0.00480158205299016
1558,-0.0141379769222717
1559,0.0603746380634457
1560,-0.00742666102230075
1561,-0.0376181847328186
1562,0.0275349176182821
1563,0.0370358131324355
1564,-0.127101657921643
1565,0.0807793840748146
1566,0.0412403807178901
1567,-0.193617187793118
1568,0.176756507791588
1569,0.0160191072916072
1570,-0.0604956577227034
1571,-0.00917455111878283
1572,0.0059361475255951
1573,0.0239840640004755
1574,-0.0279959683428677
1575,0.0609968833972444
1576,-0.0217391133376239
1577,-0.0991372860267713
1578,-0.0251629345380055
1579,0.0175916035592495
1580,0.080932557775046
1581,0.0534089083453807
1582,-0.047775310785909
1583,0.0604947141562373
1584,-0.0368615084414294
1585,-0.017816683845892
1586,-0.00233339477485747
1587,0.0513608494900847
1588,-0.0217953497885297
1589,-0.221067463374774
1590,0.10645244332239
1591,0.189402867713322
1592,-0.337427825846657
1593,0.260659542704292
1594,-0.0392125314306722
1595,-0.0138520112497782
1596,0.0371956139144881
1597,-0.00379222909052104
1598,-0.0093467986588305
1599,0.0193111821314996
1600,0.0471154915599599
1601,-0.0895346182282098
1602,-0.0935539567883622
1603,0.158773233542796
1604,0.0457484783507085
1605,-0.304818464951357
1606,0.0103229873812127
1607,0.302773722584195
1608,-0.113512024834188
1609,0.0578148545687477
1610,0.00431650106151952
1611,-0.130728148073461
1612,0.0909394129052773
1613,-0.00312595101877141
1614,-0.0174441796228895
1615,-0.0540170189269704
1616,0.0467816220278894
1617,0.0469212563972008
1618,-0.0177168913086028
1619,0.231902258422811
1620,-0.460580868505308
1621,0.419563577820091
1622,-0.269253456174483
1623,-0.0404331176974547
1624,0.120020236185911
1625,0.0197742815460612
1626,-0.112234404240789
1627,0.0769917965214082
1628,-0.0480527936859148
1629,-0.0399884373392605
1630,0.0967710198346658
1631,-0.0213522737855889
1632,0.0304530438349695
1633,0.133399357859183
1634,-0.288523320718172
1635,0.220128925890769
1636,0.0377944020707023
1637,-0.348137928642939
1638,0.21051072285709
1639,0.106044497801573
1640,-0.117336471440789
1641,0.0813161537060591
1642,0.00950292015374025
1643,-0.126020186489958
1644,0.0281316095784815
1645,-0.0637730953025758
1646,0.0724662299793299
1647,-0.0680233805743481
1648,0.0782371569916731
1649,-0.0570608677667363
1650,0.0224939393797287
1651,0.10444059900778
1652,0.119314089764168
1653,-0.182928217765799
1654,-0.0134395253976856
1655,0.102724477849448
1656,-0.156689671435141
1657,0.330671821628993
1658,-0.652810065051344
1659,0.508607956653732
1660,-0.355691853563809
1661,0.335428617893835
1662,0.087269464500093
1663,0.0083009187214617
1664,-0.30832273786749
1665,0.155946102205291
1666,-0.327972737615841
1667,-0.0557967865870905
1668,0.381625771852872
1669,-0.00361291503199733
1670,-0.0914230137023497
1671,0.0407535463000916
1672,0.146626412925983
1673,-0.147178333499301
1674,0.0555448412544698
1675,0.000591398991982552
1676,0.00330004397128211
1677,0.0329632523732979
1678,-0.014766396328391
1679,-0.201623191449694
1680,0.110278831850815
1681,0.0999422258414508
1682,-0.0601496062423664
1683,-0.0353157133651297
1684,0.0213525157250075
1685,-0.0043115283888648
1686,0.089071671881031
1687,-0.0674670853764289
1688,0.0496286920603184
1689,-0.0276793933211355
1690,-0.0171140068065215
1691,0.0234059087311672
1692,-0.0639068786116829
1693,0.100062020065725
1694,0.214865894253759
1695,-0.361265022169107
1696,0.370902941009418
1697,-0.531619431063679
1698,0.262211652505513
1699,-0.339830993948779
1700,0.429521916011913
1701,0.107047942703064
1702,-0.372020930084094
1703,-0.059251762249515
1704,0.328913901765303
1705,-0.109375326913785
1706,0.0179299581700916
1707,-0.00938837555439231
1708,-0.0231760853035636
1709,0.0606260191492462
1710,-0.070378894288855
1711,0.0240812711691462
1712,0.0322442041929379
1713,0.0340134270439445
1714,-0.24342496083783
1715,0.509082161329162
1716,-0.425576630090213
1717,0.073276699156356
1718,-0.0239551015392557
1719,-0.0641566351358007
1720,0.0804478842289807
1721,0.137101109161548
1722,-0.0936406918854915
1723,0.130967592659474
1724,-0.160932813960251
1725,-0.151834088049681
1726,0.163897039802092
1727,0.0363347690953067
1728,0.0324641288857948
1729,-0.086305151284915
1730,0.0740252897792281
1731,-0.0378750195505269
1732,-0.0246711561330445
1733,-0.0172181525410762
1734,0.00937462133006499
1735,0.00242626564132174
1736,-0.00525002668153342
1737,0.108408881119257
1738,-0.0577670031552177
1739,-0.0261654566955016
1740,-0.0295509900448065
1741,-0.0458640510548633
1742,0.0446515675134428
1743,-0.036297779998378
1744,0.0455327444614507
1745,0.109353404815514
1746,-0.0845844255188187
1747,0.00878531989904197
1748,-0.00705908597290858
1749,-0.0260121688231993
1750,-0.000844372163185367
1751,0.00122352008850096
1752,0.012031963686233
1753,0.0540748847598415
1754,-0.0343171084541744
1755,-0.0759188807813598
1756,0.162481896500459
1757,-0.0882782850042354
1758,-0.0159714384952391
1759,0.000319941196291595
1760,0.0151347682576999
1761,0.00360484788049857
1762,-0.0154446972531336
1763,0.0697171538526455
1764,-0.0769253587974845
1765,-0.0237023280888564
1766,-0.000376807157343656
1767,-0.00653661067606615
1768,0.0666559266559872
1769,-0.0353809919181606
1770,-0.00493924069846988
1771,-0.0125372604328693
1772,0.0177717069324518
1773,0.0544970884010664
1774,-0.065264462634956
1775,0.083491861317671
1776,-0.0855298722339082
1777,0.0189508503156343
1778,0.00458112257561503
1779,0.0165946803081709
1780,0.0578459478048817
1781,-0.127681848876535
1782,0.071990554336068
1783,0.0118026383460196
1784,-0.0207212097524212
1785,0.017403596383631
1786,-0.024128339459532
1787,0.0297749288230155
1788,-0.00263694643723979
1789,-0.0588808793322693
1790,0.0517385909479293
1791,-0.030350225579844
1792,-0.00964140994987106
1793,0.011654685336312
1794,-0.0708081538161009
1795,0.05222985852457
1796,0.0253204894711677
1797,0.00736717224253563
1798,0.0146771828504581
1799,-0.00117052304772142
1800,-0.0556842390195143
1801,0.0343235019664117
1802,0.000398828776946433
1803,0.00849832441070252
1804,-0.0131829477298464
1805,-0.00291878019824604
1806,0.00767970074345938
1807,0.0022919283495318
1808,-0.0196776401783103
1809,-0.0088292714050241
1810,0.00788426746713074
1811,0.00297931259325741
1812,0.00470701103060631
1813,0.0440875500649223
1814,-0.0371595673855465
1815,0.00770534435727193
1816,-0.0179684632896311
1817,-0.0018302712338187
1818,-0.0255638863118943
1819,0.0448769600730599
1820,-0.00117093808541987
1821,0.00840821398853359
1822,-0.0214863506723763
1823,-0.00112564967474718
1824,-0.0139569446363792
1825,-0.00809273739863152
1826,0.0175606110918026
1827,0.00660863173872662
1828,0.0085683518493392
1829,-0.00172091733780284
1830,-0.0134986857102634
1831,0.0250520510486799
1832,-0.0194798357603911
1833,0.00279991492288127
1834,-0.01916195225613
1835,0.0165124856265417
1836,0.0154317965805545
1837,0.0201851977721417
1838,-0.0156023722132699
1839,-0.0163648790455515
1840,0.00469144243253979
1841,-0.0171393791860492
1842,-0.0197825794827014
1843,0.0447556637137226
1844,-0.0384913950462936
1845,0.0113307521446498
1846,0.0298825966764575
1847,0.0162384915554362
1848,-0.0139161783824024
1849,0.00522811005074121
1850,0.0219398285008522
1851,-0.0131986138374684
1852,-0.0258846525637316
1853,-0.0213004832134037
1854,0.00823854925569607
1855,0.0316392831015269
1856,-0.0423480374013896
1857,0.029080583403461
1858,-0.0211259963143804
1859,-0.0120872425509024
1860,0.0110798415612813
1861,-0.00454854954996057
1862,-0.0020798319192972
1863,-0.00868789005187523
1864,0.0155813289712189
1865,0.0223980266193739
1866,0.000774306990188216
1867,-0.000338521350496539
1868,0.0153203944145266
1869,-0.0174023543871668
1870,0.00662269638085472
1871,-0.00642127477538439
1872,-0.02203368356676
1873,0.0364453813404486
1874,-0.0479066034214958
1875,0.00610995646926036
1876,0.00317774176340038
1877,-0.00744027762099285
1878,0.0119458378478021
1879,0.00211990483039044
1880,0.0123187050161886
1881,-0.0470801308965845
1882,0.0340861276280532
1883,-0.0109143807512869
1884,0.0501722362606223
1885,-0.0500810957859252
1886,0.00308116580815396
1887,-0.0161357023984325
1888,0.0672917506456413
1889,-0.0520722089408411
1890,0.0284256638286601
1891,-0.00996473095011209
1892,-0.0402790229061676
1893,0.160183602080282
1894,-0.0562301879294075
1895,-0.0301683688292451
1896,-0.0611813261766458
1897,-0.0487008710340594
1898,-0.015191264464392
1899,-0.0284973377329475
1900,0.0906853174575536
1901,0.0556586229718415
1902,0.00432296947068726
1903,-0.0160001762012248
1904,-0.0285712444425187
1905,-0.0170494806794699
1906,-0.0226810080424555
1907,0.0438851193184637
1908,0.0486743163682092
1909,-0.0743464732149094
1910,0.00408740353106816
1911,-0.00159151952838606
1912,-0.00166284200172935
1913,0.0603685099556546
1914,-0.00045059378596026
1915,-0.0484992758503686
1916,-0.0100576878104248
1917,0.00067405888288705
1918,0.0303578958410934
1919,0.0206721902817527
1920,-0.000683239084543227
1921,-0.0872822454237855
1922,0.0217419593578759
1923,0.02532201500519
1924,0.0620221586847667
1925,-0.0369345497476008
1926,-0.0889267664156282
1927,0.130448215127261
1928,-0.0235802786645324
1929,-0.0855132132532821
1930,0.12008445236318
1931,-0.135778181416826
1932,0.042889819785879
1933,0.0075635713487001
1934,-0.0158948716175743
1935,-0.0169013749188513
1936,0.188684309177129
1937,-0.327539432783739
1938,0.190625869279827
1939,0.108055760547133
1940,0.0274927838565724
1941,-0.256498241382795
1942,0.066201312915435
1943,0.0292558094410649
1944,-0.0551464100275155
1945,0.195728226720567
1946,-0.219015880937992
1947,0.0792440661755609
1948,0.245136432806497
1949,-0.240856228750759
1950,0.0825196606788571
1951,-0.0137969507606943
1952,-0.23698342874186
1953,0.243548252236988
1954,-0.0463953949091076
1955,-0.0104966626909905
1956,0.0806691688836105
1957,-0.0786068634851294
1958,0.0904244892203971
1959,-0.143983714042263
1960,-0.0166883890193102
1961,0.185263063361367
1962,-0.142241996478498
1963,-0.321456697654469
1964,0.524906720263019
1965,-0.216147879694507
1966,0.0769886941296825
1967,-0.0685483057610965
1968,0.164354015809263
1969,-0.151586360428308
1970,0.126330554399162
1971,-0.352458242428548
1972,0.30711015421049
1973,0.0245716085528036
1974,-0.114066486703887
1975,0.0304866663262383
1976,0.0604354217886098
1977,-0.187608603608162
1978,0.205645972954976
1979,0.0156982802611523
1980,-0.107028862331848
1981,-0.164040356116656
1982,0.0658438181195592
1983,-0.107867714086146
1984,0.401896215109483
1985,-0.409419132464243
1986,0.298024817685645
1987,-0.00494423948216745
1988,-0.0985213643973297
1989,0.056510862367247
1990,-0.0736333119313302
1991,-0.00252503230534567
1992,0.0593945519001337
1993,0.00113643444365221
1994,0.0685476129738615
1995,-0.235565973888711
1996,0.135110971228405
1997,0.180017275520043
1998,-0.082155091951678
1999,-0.0520959173522593
2000,0.150772670164358
2001,-0.500134479483327
2002,0.316385135129856
2003,0.681615968827169
2004,-0.963406869050243
2005,0.565083046253214
2006,-0.560764771485594
2007,0.181008133491011
2008,-0.163142018686806
2009,0.135244947699529
2010,0.321793794630091
2011,0.198495576243166
2012,-1.17484214311374
2013,0.990953183967455
2014,-0.240931789536228
2015,0.0487604016401321
2016,-0.172052987011673
2017,0.118413450839793
2018,-0.0106730853744819
2019,0.190871497126754
2020,-0.22416525970389
2021,0.215718813352735
2022,-0.147529801749603
2023,-0.036388884235524
2024,0.0490605117550415
2025,-0.0722482728713973
2026,0.174462203156921
2027,0.108997808474716
2028,-0.436551879244766
2029,-0.033687428382603
2030,0.248092778814964
2031,0.0639984185641333
2032,-0.0164971153678158
2033,-0.0351194986321235
2034,-0.0858378917645184
2035,0.0509422158270043
2036,0.1034303694447
2037,0.00319610307996009
2038,-0.0229798654799031
2039,-0.171966722565044
2040,0.151208662798707
2041,-0.0948503239687968
2042,0.239656221819592
2043,-0.416675629473632
2044,0.37610249142383
2045,-0.212292605910815
2046,0.0548324992929249
2047,0.0739668896070963
2048,-0.039580885269324
2049,-0.0490141261871041
2050,0.103431221422744
2051,0.0940879348083681
2052,-0.0425045624457983
2053,0.26679626992933
2054,-0.663264817206275
2055,0.159688571562868
2056,0.073713709059784
2057,0.0561853413458405
2058,0.0395881959222498
2059,0.0600583598780634
2060,-0.245319667307792
2061,0.392298390142076
2062,-0.287311561450633
2063,-0.0843004305791425
2064,-0.139882599557479
2065,0.245369948297693
2066,0.0631867883898052
2067,0.0495679520949939
2068,0.00142474069654346
2069,-0.176975643697331
2070,-0.0366231534901205
2071,0.209019881865664
2072,-0.088906312231052
2073,0.285275421755529
2074,-0.481406440917431
2075,0.305848551034862
2076,-0.0916819444836075
2077,-0.178070919700343
2078,0.209222566905624
2079,-0.0951991481891242
2080,0.0804068436580352
2081,-0.0520568388128683
2082,0.0428108781490806
2083,-0.048066687542543
2084,0.0450051770523255
2085,0.00470520689027475
2086,-0.0474622529015898
2087,0.0238794682178375
2088,-0.00361058185101986
2089,-0.0461735625726727
2090,0.0918531072090466
2091,-0.0747517948944937
2092,0.0441721462224373
2093,-0.0172823254422884
2094,0.0274792260575621
2095,-0.0553954900371299
2096,0.0326147621155982
2097,0.0258492070559429
2098,-0.0362071188264339
2099,0.0212810108614512
2100,-0.0329281376730623
2101,-0.0149594949415662
2102,0.0158078313492351
2103,-0.000104028054476633
2104,0.0286982345140531
2105,0.107772488601396
2106,-0.0646683752613179
2107,-0.00836437722252917
2108,-0.114073519201553
2109,0.0362718290906315
2110,0.0512153519102309
2111,0.0461701009962109
2112,-0.0447125091105802
2113,0.00107263439886568
2114,0.0168752902164106
2115,0.012794816495876
2116,-0.0707237040150539
2117,-0.0287214355974978
2118,0.0147887611019333
2119,0.0536043898875633
2120,-0.000614716537391103
2121,-0.0030545038729937
2122,0.00903353665681228
2123,-0.0345692947222751
2124,-0.000221996121148585
2125,0.00531290657242408
2126,0.0162579059243542
2127,-0.059385273358868
2128,0.068708243521552
2129,0.0741086310670128
2130,-0.0431768210902469
2131,-0.0066421613774908
2132,-0.0164310437670501
2133,-0.0581250830135904
2134,-0.0041826685825492
2135,0.00686851966312635
2136,0.0444921343140006
2137,0.0224745179243706
2138,-0.0697168675410391
2139,0.0773159213093536
2140,-0.0320047232879316
2141,-0.0341045601917686
2142,0.0192262122647762
2143,-0.0289122875647062
2144,-0.0130229329486766
2145,0.0491789869182061
2146,0.030875800953611
2147,-0.00122713585658001
2148,-0.0132218785198094
2149,-0.0441521758199889
2150,0.00534905676331816
2151,-0.000183615328821658
2152,0.0107851909260992
2153,-0.00307536146643055
2154,0.00164567267886458
2155,0.00901180755681873
2156,-0.0104371599948165
2157,0.00224156043673009
2158,0.0138609257033061
2159,-0.00476767807339923
2160,0.0240444162578359
2161,-0.0157478384468045
2162,-0.0176557603550071
2163,-0.0129309436865944
2164,0.0504056995047212
2165,0.0177528342826295
2166,-0.0849243337949915
2167,0.0911350374719339
2168,-0.00437931707968373
2169,-0.0257104606369518
2170,-0.0208477116288044
2171,0.00812253712738138
2172,-0.0441010494542367
2173,0.0413334640553172
2174,-0.00529112365409237
2175,-0.00688717303334877
2176,0.00451880740680641
2177,0.0129055985386649
2178,0.00106723217141444
2179,0.00138599419071161
2180,-0.00943330598385836
2181,-0.000660443053895236
2182,-0.00227845415665068
2183,0.0126878846892523
2184,-0.019432034248247
2185,-0.00194587457757276
2186,0.0174467420308195
2187,-0.000178175961873613
2188,-0.0173342750499038
2189,-0.01613940175779
2190,-0.00525309983043628
2191,0.00848600889691619
2192,0.0175772615456029
2193,0.00636739108682706
2194,-0.00671835921799387
2195,0.0253149088676406
2196,-0.00510639891464822
2197,-0.00378711449054881
2198,-0.00139708575543048
2199,0.0152866644397284
2200,-0.0224172173521095
2201,-0.00787563818779718
2202,-0.00999907209231851
2203,-0.00139112291116372
2204,0.0114909352093754
2205,0.0185017318434158
2206,-0.00161520481615311
2207,0.00327728522160504
2208,-0.00737566235722936
2209,-0.0406853449429669
2210,0.00932726403960066
2211,0.0158326119581095
2212,-0.0188863582428478
2213,0.0186502189257859
2214,0.0165224998076629
2215,-0.0341317059045254
2216,0.0373748668747501
2217,-0.00309175382304635
2218,0.0162476529839508
2219,-0.0165950192723488
2220,-0.00809638558889756
2221,0.0203664803557858
2222,0.01467507091763
2223,-0.0113239755062716
2224,-0.111263606306219
2225,0.113758127199824
2226,-0.0575914897140866
2227,0.00735863829465809
2228,0.0241803840006216
2229,0.0401042879633615
2230,-0.0269066865513649
2231,0.00853365148500857
2232,-0.0160437739919638
2233,0.0068464500944963
2234,0.0543038774792785
2235,-0.00356247936543107
2236,-0.105139048800361
2237,0.0859307251486447
2238,0.00729010200606319
2239,-0.0727085755588188
2240,-8.10611215705855e-05
2241,-0.00779565858763947
2242,0.03818642975591
2243,-0.0590850881216983
2244,0.0673899564555151
2245,-0.0201001574255653
2246,0.0117451901359972
2247,0.00381028873981622
2248,-0.0283585396044902
2249,-0.0215844507750096
2250,0.0376548276130712
2251,-0.0127145647914828
2252,-0.0360273147188498
2253,0.0336759133509999
2254,0.00894875727214076
2255,-0.0319003231446136
2256,0.0147835790583197
2257,0.0559969280628905
2258,-0.0536387250069018
2259,-0.0287036780054406
2260,0.0633079706136219
2261,0.0301752628361867
2262,-0.0486163293833846
2263,0.0434063939790138
2264,-0.111739127329099
2265,0.0712437801539223
2266,0.024863310507069
2267,-0.0373368027690385
2268,0.0190389518702769
2269,-0.0304803949347384
2270,0.0920864697686875
2271,0.115043608159247
2272,-0.323084720218468
2273,0.123457928998494
2274,-0.0720428705954176
2275,0.104652590119403
2276,-0.0659875820472153
2277,0.00398386854786143
2278,-0.00555537442342008
2279,-0.00279043352431231
2280,0.0285457007280683
2281,0.0324409817601412
2282,0.00406448209740116
2283,-0.00549947264482279
2284,-0.0209576723661381
2285,0.133168896970565
2286,-0.0956575039026358
2287,-0.149910996655013
2288,0.0726058464868498
2289,0.0736396589452585
2290,-0.0482574410240692
2291,0.0932112824017842
2292,-0.101537515487103
2293,0.0100411021530535
2294,-0.0805584557306886
2295,0.306705083668449
2296,-0.287726403367177
2297,0.0237327658628145
2298,0.0296526368585922
2299,0.031881298494464
2300,-0.0550337410517742
2301,0.00453905899673899
2302,0.033494954246744
2303,-0.0443148370578135
2304,0.106416574431881
2305,-0.103229741965958
2306,-0.0420039810309235
2307,0.16170547694879
2308,-0.0280265239248229
2309,-0.0593531541176634
2310,-0.0535665386853848
2311,0.136476012103729
2312,-0.00155922187608173
2313,-0.142370497526023
2314,0.0196476913893103
2315,0.0196963592837073
2316,0.165126117593304
2317,-0.0651801665867723
2318,-0.0753862593642119
2319,0.0722502881028053
2320,-0.082630110792517
2321,-0.159973695959569
2322,0.0650349713601201
2323,0.111898425709108
2324,0.0296347845303473
2325,0.0883993267552645
2326,-0.14845330127991
2327,-0.00592198807753671
2328,0.0509835000608985
2329,-0.068239435416927
2330,0.00481714008490354
2331,0.233842490997653
2332,-0.343890837294934
2333,0.170223902958245
2334,0.0189158938898103
2335,0.050610328836997
2336,-0.12495239586446
2337,0.015092529680468
2338,0.200688097503746
2339,-0.307153532677662
2340,0.164721448397802
2341,0.182644881031391
2342,-0.298693423383348
2343,-0.0524680282156621
2344,0.0883404564824659
2345,0.161135062529171
2346,-0.00849718965649521
2347,-0.307534244293048
2348,0.0144915559579906
2349,0.173337785333859
2350,0.0112990562835695
2351,0.0681756820139564
2352,-0.0369673867785298
2353,-0.0202518387432091
2354,0.00760898022081496
2355,-0.0442912103826213
2356,-0.0688024062535998
2357,0.52755009892376
2358,-0.649064052172384
2359,0.188334244395074
2360,0.0925100212955573
2361,-0.0810066911095239
2362,0.0900735004515115
2363,-0.235598623215875
2364,0.198460588248569
2365,-0.0385183236542096
2366,0.11999151073084
2367,0.0880663398763306
2368,0.0586148098897439
2369,-0.637509799280497
2370,0.107835370346331
2371,0.344534729502092
2372,-0.154136643779734
2373,0.245853682175056
2374,-0.139109247553097
2375,0.272635789123592
2376,-0.541524103912136
2377,0.073467239242074
