(141.625|38.542),(141.625|38.625),(141.625|38.708),(141.625|38.792),(141.625|38.875),(141.625|38.958),(141.625|39.042),(141.625|39.125),(141.708|38.542),(141.708|38.625),(141.708|38.708),(141.708|38.792),(141.708|38.875),(141.708|38.958),(141.708|39.042),(141.708|39.125),(141.792|38.542),(141.792|38.625),(141.792|38.708),(141.792|38.792),(141.792|38.875),(141.792|38.958),(141.792|39.042),(141.792|39.125),(141.875|38.542),(141.875|38.625),(141.875|38.708),(141.875|38.792),(141.875|38.875),(141.875|38.958),(141.875|39.042),(141.875|39.125),(141.958|38.542),(141.958|38.625),(141.958|38.708),(141.958|38.792),(141.958|38.875),(141.958|38.958),(141.958|39.042),(141.958|39.125),(142.042|38.542),(142.042|38.625),(142.042|38.708),(142.042|38.792),(142.042|38.875),(142.042|38.958),(142.042|39.042),(142.042|39.125),(142.125|38.542),(142.125|38.625),(142.125|38.708),(142.125|38.792),(142.125|38.875),(142.125|38.958),(142.125|39.042),(142.125|39.125),(142.208|38.542),(142.208|38.625),(142.208|38.708),(142.208|38.792),(142.208|38.875),(142.208|38.958),(142.208|39.042),(142.208|39.125),(142.292|38.542),(142.292|38.625),(142.292|38.708),(142.292|38.792),(142.292|38.875),(142.292|38.958),(142.292|39.042),(142.292|39.125)
20170427,-0.425530642,-0.897779763,-1.52436459,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.179403737,-0.237249926,-0.563068807,-1.37126279,-1.90252125,0.00000000,0.00000000,0.00000000,0.107758241E-01,0.793106556E-01,-0.145799264,-0.481854260,-0.874377191,-1.77091098,-2.01748824,0.00000000,0.160036787,0.407611012,0.316700518,-0.110752344,-0.581122339,-0.706588209,-0.938710392,0.00000000,0.364507586,0.459296852,0.303435981,-0.259996921,-0.483466446,-0.704486430,-1.24086726,-2.18389654,0.405821800,0.377325535,0.250390559,-0.191710100,-0.377816141,-0.675951958,-1.22882748,-1.15288246,0.667716444,0.474698693,0.373401523,0.279175788,0.276063710,-0.275268584,-0.928646445,-0.787866652,0.852957487,0.590429187,0.522511244,0.665084839,1.15132546,0.613105178,-0.514077842,-0.754848063,1.21069539,0.888718367,0.758433640,1.10561156,1.64581525,1.19253504,0.343021512,0.425919324
20170428,-0.199101299,-0.336563259,-0.918214381,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.111437336,0.901496932E-01,-0.352740407,-0.538687170,-1.08720338,0.00000000,0.00000000,0.00000000,0.294915080,0.418102920,0.226956055,-0.349585339E-01,-0.513669014,-0.711722255,-1.31401289,0.00000000,0.395122707,0.514304221,0.452905238,0.122035302,-0.673408061E-01,-0.228248432,-1.01389456,0.00000000,0.423044175,0.457553923,0.303217530,0.114918634,0.838654339E-01,-0.456748903,-1.06090391,-1.06464434,0.453706324,0.451314926,0.461268574,0.572866142,0.511294901,-0.208144695,-0.471191406,-0.537098527,0.688897431,0.599612772,0.798625290,1.22774541,1.45819116,0.491111994,0.122148573,-0.545688033,0.898789048,0.822343469,1.06978607,1.68698394,2.05125999,1.30893147,0.588218987,-0.802108884,1.26551580,1.07944214,1.28777564,1.93927360,2.15341616,1.85044920,0.908581734,0.521542430
20170429,0.141851470,0.155480906,-0.465729944E-01,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.504544318,0.482522100,0.315550417,0.192577288,-0.877362415E-01,0.00000000,0.00000000,0.00000000,0.657738328,0.783924818,0.760372102,0.565783262,0.277841806,0.162907153,-0.270454884,0.00000000,0.677852750,0.834590673,0.921567142,0.812505841,0.674292028,0.409265071,-0.128844664,0.00000000,0.686645508,0.779561102,0.880575776,1.06405044,0.965672493,0.411484718,-0.124509670E-01,-0.413403362E-01,0.818014860,0.895061195,1.11004877,1.60566914,1.59703004,0.857547522,0.668258727,0.598235488,1.00031698,1.14926672,1.43282640,2.02964664,2.48683095,1.70855510,1.69653547,0.772702575,1.26703918,1.40871692,1.74159646,2.31638122,2.71408033,2.62748957,2.39546371,0.989789188,1.59068084,1.59198427,1.82027102,2.16040134,2.58148003,2.80258822,1.84671414,1.69581163
20170430,0.641735792,0.607521236,0.641010940,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.03123093,1.01415336,1.04679048,0.819443107,0.685707033,0.00000000,0.00000000,0.00000000,1.04011333,1.24041450,1.36993206,1.26593280,1.05369651,0.883571148,0.601318181,0.00000000,1.01690269,1.19567776,1.46413827,1.60158074,1.42214012,1.17824435,0.959210932,0.00000000,0.976894855,1.22351265,1.49330008,1.94620669,1.97171664,1.43500519,1.14200211,0.987769186,1.28752232,1.59473681,1.75652838,2.21035814,2.73219109,2.13560152,2.06659007,1.93188357,1.53788269,1.96925509,2.09753466,2.38481784,3.00453019,2.74539590,3.04850745,3.68162608,1.79807961,2.10943127,2.27538729,2.40259528,2.76620889,3.35470247,3.48241186,3.86007667,1.96948385,2.17526746,2.20211554,2.26418948,2.09336662,3.30975723,2.71093941,3.20264363
20170501,1.21560597,1.09316385,0.713782609,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.40913379,1.32149124,1.25312245,1.08334506,0.760276794,0.00000000,0.00000000,0.00000000,1.47381938,1.56934583,1.63705206,1.48183346,1.15109599,0.984265924,0.749045610,0.00000000,1.33268178,1.50514174,1.72007453,1.84233451,1.61808157,1.37818682,1.15825748,0.00000000,1.38847804,1.63187265,1.68102562,1.94386399,2.22186089,1.80689716,1.67447019,1.16959810,1.81117225,2.18375492,2.10390019,2.07429719,2.53289843,2.42916012,2.57539845,1.70912445,2.11044240,2.37696409,2.37388539,2.23275137,2.29875827,2.78098297,2.77031565,2.95436263,2.14312768,2.37489009,2.37409878,2.28267574,1.75429809,2.50595212,2.74026179,3.54664850,2.15958786,2.43427038,2.51707721,2.24187922,1.47545612,2.09603119,2.25545764,3.05565023
20170502,1.07624769,0.801319301,0.397949815,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.10845625,1.00952351,0.775947154,0.620733678,0.176177472,0.00000000,0.00000000,0.00000000,1.12080765,1.20722914,1.20403051,1.01657307,0.577357173,0.449096262,0.208659217,0.00000000,1.08999789,1.29645193,1.35981715,1.30544806,1.20569634,1.03593993,0.781102002,0.00000000,1.47904587,1.72873831,1.58000004,1.42236888,1.53504694,1.45446968,1.42690539,0.526236117,1.94481575,2.12742829,2.04533601,1.69782138,1.43637109,1.63735545,1.78209317,0.993076444,2.02313972,2.13828874,2.18291497,1.85170937,1.18455720,1.47315061,1.76145244,1.28456342,1.91373944,2.16342187,2.25267315,2.06809545,1.40210366,1.20296311,1.02278996,1.53014016,2.03907347,2.19859934,2.36050701,2.13678885,1.70862174,1.60979772,1.06608069,1.57464457
20170503,0.804333866,0.582888365,0.250277013,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.829578161,0.673928678,0.494416475,0.346214175,-0.903953705E-02,0.00000000,0.00000000,0.00000000,0.982536197,0.978402972,0.914004564,0.587579966,0.351281762,0.251229465,-0.110869199,0.00000000,1.10166597,1.27979541,1.19772804,0.964036822,0.889171362,0.765755236,0.571048498,0.00000000,1.53216863,1.75694191,1.62343657,1.23769903,0.994051635,0.981638014,0.870523274,-0.747462660E-01,1.84703803,1.95124698,1.91566646,1.36128199,0.945911825,0.980374515,1.01140833,0.511996627,1.81146586,1.98473656,2.12310886,1.70273209,1.25976729,1.05421185,0.980466664,0.788620412,1.83025956,2.03886342,2.20628071,2.05565453,1.73257947,1.53031242,1.11989188,0.678635776,2.25900364,2.18766356,2.34024572,2.29241562,1.90985811,1.64625263,1.57542384,1.07532656
20170504,0.505696177,0.144911289,-0.184815407,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.957191885,0.658767819,0.382299274,-0.154587850,-0.462354749,0.00000000,0.00000000,0.00000000,0.970779598,0.956035495,0.811420202,0.472450912,0.168562308,-0.165402114,-0.595600307,0.00000000,1.23403478,1.46550369,1.18624854,0.689425647,0.694723606,0.524634421,-0.156697258E-01,0.00000000,1.69658840,1.79791665,1.52283823,1.03323340,0.841246068,0.561746418,0.532551229,-0.333116949,1.92946720,1.99197066,1.81428409,1.30815578,1.08610821,0.762172282,0.773024917,-0.228899390,2.02086663,2.22459483,2.25123763,1.90125251,1.78060412,1.20651007,1.12391913,0.245482817,2.04075885,2.39868498,2.49280071,2.26918721,2.20204067,1.64213789,1.67048597,0.809824288,2.47204804,2.71336532,2.82639480,2.68414593,2.58747554,1.92204523,1.79826510,1.43127477
20170505,0.658709288,0.303202659,-0.433655560,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.08342910,0.724424779,0.581280172,-0.289541990,-0.709222376,0.00000000,0.00000000,0.00000000,1.22124767,1.02806556,0.893900394,0.564691901,0.320577830,-0.188726246,-0.738832772,0.00000000,1.62134087,1.66394889,1.28920281,0.806950033,0.803097546,0.662051618,0.679521784E-01,0.00000000,1.81528032,1.75924432,1.31234288,0.892478704,0.823813975,0.315169394,0.498937458,-0.209212288,1.97049510,1.86558855,1.49055541,1.26152015,1.19131076,0.807303488,0.467737645,-1.24322391,2.13851261,2.26094389,1.99518895,1.82276177,1.76940060,1.12255597,0.928096712,-0.359147906,2.36989808,2.64204049,2.56421065,2.21683478,2.25968432,1.61465096,1.55261993,0.194247589,2.56087065,2.79081893,3.03161216,2.74583721,2.81272411,2.18761134,1.72858143,1.57986963
20170506,0.186072588,0.671935976E-01,-0.517693639,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.15803671,0.849761367,0.377664834,-0.595853686,-0.858680427,0.00000000,0.00000000,0.00000000,1.30348110,0.932295561,0.695745885,0.553304970,0.305582523,-0.223883480,-0.439169139,0.00000000,1.65786505,1.31341243,0.829469681,0.667249799,0.703612387,0.666979671,0.359584600,0.00000000,1.59608531,1.17238140,0.730988979,0.696121335,0.461345762,0.198736936,-0.569185019,-1.26955092,1.74585152,1.37712502,1.11054718,1.19498098,0.758375168,-0.231518283,-1.90127182,-2.19373488,2.02448893,1.92608440,1.69491017,1.66378331,1.31938374,0.557914972,0.305208117,-0.925444305,2.41740060,2.45176458,2.35776639,2.06431746,1.93711758,1.21963561,0.957009077,-0.907944679,2.54006433,2.64919686,2.85091925,2.60518193,2.58516431,1.90957987,1.50290000,0.154898092
20170507,0.231639236,-0.910045505E-01,-0.628494859,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.38062716,0.961085260,0.280105531,-0.452289253,-0.933797121,0.00000000,0.00000000,0.00000000,1.61132610,0.934071541,0.872923493,0.739574432,0.375058115,0.246343300,-0.229470879,0.00000000,1.49910212,1.10679579,0.727321029,0.766818345,0.620139956,0.255523592,-0.393332690,0.00000000,1.31868541,0.962632179,0.790483534,0.736317694,0.461451337E-01,-0.999751568,-1.72947848,-2.28457165,1.48868442,1.30560827,1.12569034,0.722845793,-0.343618482,-0.840307295,-0.819918394,-1.27744377,1.86235356,1.73711133,1.61613178,1.34219801,0.732587516,0.310596168,0.374615006E-01,-0.661085606,2.39449883,2.33705735,2.18039727,1.84631455,1.39655757,0.524580717,-0.266651988,-0.279892534,2.83391428,2.72194362,2.74612832,2.46480560,2.17625833,1.27181447,0.621132076,-0.837044895
20170508,0.421049207,-0.202018216,-1.04298067,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.04207051,0.573032200,0.227453783,-0.120766751,-0.451261014,0.00000000,0.00000000,0.00000000,1.03042984,0.425920069,0.585961282,0.570277035,0.367539018,-0.151585340,-1.88796818,0.00000000,0.880694091,0.409456164,0.445560038,0.269188643,-0.203927547,-0.605099142,-1.10664690,0.00000000,0.665443838,0.546629488,0.214592919,-0.217679352,-0.611235619,-0.696955740,-0.937378705,-3.36165309,0.958349705,0.847753584,0.429075986,-0.244190052,-0.380420595,-0.203933716,-0.536026001,-1.94162738,1.51571012,1.41998553,1.06332982,0.663064957,0.776300803E-01,-0.283385038,-0.481481642,-0.588302851,2.05654478,1.92531538,1.57799363,0.968461633,0.599779524E-01,-0.806242466,-0.516560376,-0.233831987,2.56702399,2.45176005,2.24640298,1.91855097,1.19983482,0.673709959E-01,-0.645927131,-0.834351182
20170509,0.322565705,-0.177107051,-1.10366344,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.625900984,0.188071951,0.108212523,0.189067125,-0.368278772,0.00000000,0.00000000,0.00000000,0.376402974,0.347370476,0.200177133,0.494335257E-01,-0.421938598,-0.946333230,-3.40438175,0.00000000,0.490720123,0.164788906E-01,-0.135454386,-0.516096473,-0.904882014,-0.936020076,-2.04020381,0.00000000,0.179560006,-0.405673794E-01,-0.635565639,-0.519234419,-0.689016938,-0.828219295,-1.95931709,-2.95421600,0.713429630,0.349664055E-01,-0.899377018E-01,-0.454039901,-0.602518439,-0.978293180,-1.56172085,-2.00262618,1.14032018,0.738302827,0.764167076E-02,-0.578855515,-0.897351503,-0.763219655,-1.11760151,-1.42846429,1.60031354,1.11233866,0.356347442,-0.465569288,-0.995720387,-0.766549170,-0.772148073,-1.12428331,2.17156887,2.00814795,1.71402609,1.01139140,-0.344895571,-1.38517499,-1.08331311,-1.41017818
20170510,0.664284825,-0.960812345E-02,0.166770935,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.751059771,0.437861562,0.591097891,0.625964999,0.341547906,0.00000000,0.00000000,0.00000000,0.561428905,0.422018945,0.273395002,0.174964573E-01,-0.132248789,-0.505243182,-1.86510980,0.00000000,0.398260564,0.140894368,-0.262408227,-0.264067501,-0.322900027,-0.352695704,-1.49843657,0.00000000,0.286566556,-0.141809046,-0.316438556,-0.380757362,-0.489768058,-0.681074560,-1.54413486,-1.95295191,0.561986983,0.744767189E-01,-0.220482707,-0.498255253,-0.680434585,-0.828594744,-1.31528759,-1.32330346,0.812747240,0.116232538E-02,-0.572582960,-0.604795873,-0.656068206,-0.682195842,-0.987724006,-1.07185042,1.31154215,0.717321694,0.102637567,-0.488937885,-0.728916466,-0.865741491,-1.04129839,-1.31155276,2.05473447,1.91431952,1.55635178,0.508709133,-0.752685726,-1.15029466,-1.26596951,-1.62112463
20170511,0.294552743,0.383682922E-01,0.784845173,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.30414224,0.973080039,1.22994375,0.680364132,0.860883176,0.00000000,0.00000000,0.00000000,1.36204731,1.23108792,0.936149776,0.826065183,0.957687736,-0.879233420,0.188554868,0.00000000,1.27838159,0.955581665,0.648812234,0.382169217,1.08474195,0.781851541E-02,0.870958194E-01,0.00000000,0.825519860,0.255383343,0.273542881,0.344423741,0.213087782,0.270023793,-0.230110046E-01,-1.54090154,0.464213073,0.481029510,0.163768098,0.166651696,0.399629697E-01,-0.113304079,-0.529135823,-0.776200891,0.738422692,0.142673209,0.388612747,-0.510662161E-01,-0.627071112E-01,-0.163840503,-0.445091218,-0.186521873,1.19760883,0.822156191,0.206788257,-0.107023157,-0.230605766,-0.347098440,-0.353942901,-0.328835249,2.04993486,1.87591934,1.04055667,0.364981443E-01,-0.351809770,-0.679304838,-0.452369869,-0.814735174
20170512,0.721220851,0.381893128,0.460519999,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.74465203,1.57896304,1.54821563,0.743905842,0.425190240,0.00000000,0.00000000,0.00000000,1.69627810,1.55793953,1.22048628,1.26566899,1.20470726,0.154809535,-1.42488933,0.00000000,1.41540408,1.07301569,1.01696682,0.797347605,1.06363201,0.686610639,-0.505639791,0.00000000,0.900133371,0.596421123,0.712903440,0.806245506,0.555866301,0.404245377,-0.331894547,-1.83996093,0.521571636,0.866047502,0.381149143,0.554238677,0.370692164,0.270109206,0.442310376E-02,-0.487749487,1.19653082,0.292115599,0.474620283,0.290266395,0.370699823,0.313728601,0.284759521,0.299106151,1.32572246,0.568785489,-0.103270493,0.216722831,0.729503632E-01,0.260843754,0.268947363,0.260024607,2.24022532,1.27583516,0.191325665,0.664046556E-01,-0.366258085,0.100075558,-0.669843554E-01,-0.746225193E-01
20170513,1.60681653,1.39153314,1.76689768,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.81205952,1.94938099,1.77516091,1.32062590,1.56185389,0.00000000,0.00000000,0.00000000,2.00744271,1.91176593,1.59654379,1.57177675,1.55692840,1.33905435,0.845500767,0.00000000,1.65695095,1.42148733,1.26280606,1.26415837,1.30686998,1.51041925,0.381816447,0.00000000,1.38968539,1.18227327,1.07791197,1.11244011,0.931900144,0.968836010,-0.516965203E-01,0.158016264,1.27334094,1.03926504,0.923278987,0.934834301,0.782876611,0.508393347,0.934749544E-01,0.216517046,1.24929321,0.794280291,0.992556870,0.936469555,0.867418408,0.705624223,0.576709569,0.676105618,1.44206560,0.792267978,0.774826348,0.809354782,0.802651405,0.884493887,0.738532126,0.798535168,2.26758909,1.12846541,0.663771152,0.676288903,0.650586426,0.756076515,0.451245934,0.617507160
20170514,1.46672010,0.948208392,1.84978878,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.21637726,1.45760870,1.68444693,0.983201265,1.77957392,0.00000000,0.00000000,0.00000000,1.76779044,1.68344462,1.62775624,1.32937312,1.58605862,0.491854489,1.37784183,0.00000000,1.54224837,1.59745610,1.21530974,1.05068243,1.27959323,0.804227889,1.36026490,0.00000000,1.32764077,1.14759719,1.02844644,0.983852088,0.822684169,0.904895484,0.351743311,0.843529105,1.19366467,0.980868995,0.962583184,0.847430110,0.557419658,0.291935086,0.932982042E-01,-0.236134470,0.948102355,0.982535839,0.919550240,0.778818130,0.583862007,0.310005218,-0.101085052,0.224296466,1.08873796,0.716092885,0.797763944,0.604428530,0.663859248,0.333672047,0.170531139,0.141125545,1.65874243,0.877298236,0.689794481,0.676712573,0.444675833,0.332536101,0.196775675,0.266642738E-01
20170515,1.74948633,1.55134988,1.87905192,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.46119046,1.44241917,1.56940258,1.44948137,1.73975408,0.00000000,0.00000000,0.00000000,1.83707488,1.67346632,1.65882313,1.40681601,1.46874380,1.27732420,1.42274296,0.00000000,1.78800023,1.75523043,1.51715350,1.18150711,1.38749957,1.00966287,0.991198838,0.00000000,1.62694573,1.36949074,1.08434439,0.997717202,0.962679744,0.864602447,0.633029163,0.515057147,1.42649388,1.18047011,0.991896093,0.970716894,0.766705573,0.465993762,0.142434433,-0.395384878E-01,1.36148155,1.18311393,1.07540345,0.757209182,0.508400381,0.104288116,-0.177217439,0.927796289E-01,1.35493350,1.06829119,0.982871711,0.573321521,0.474246144,0.860920399E-01,-0.100912720,-0.200576540E-01,1.55601585,1.05758953,1.00599372,0.737379313,0.281333387,0.170161337,-0.116066299,-0.157743379
20170516,2.00687099,1.50958240,2.00087428,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.18485713,1.91321027,1.83473265,1.70616388,1.69210494,0.00000000,0.00000000,0.00000000,2.16807246,1.88475597,1.87190449,1.72668159,1.54749537,1.11922634,1.69850349,0.00000000,2.18124199,1.92623043,1.88415766,1.62861013,1.59655344,1.42470312,1.39634597,0.00000000,2.08226538,1.72350168,1.56725097,1.35539591,1.35019124,1.05557823,0.806629479,0.849138319,1.94804776,1.61293733,1.38738561,1.33786237,1.16351402,0.732321382,0.564979911,0.664965570,1.96900928,1.68075383,1.44736183,1.28341031,0.830989122,0.357297450,0.465187967,0.730352521,1.90462077,1.64737964,1.30558240,1.09245956,0.694240093,0.435653090,0.520064473,0.647510111,2.00229740,1.60206103,1.45883703,0.971421480,0.793439329,0.542379379,0.308154792,0.450051814
20170517,2.05017185,2.04060292,1.90298045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.14731145,2.03930068,1.60766792,1.73379374,1.50989115,0.00000000,0.00000000,0.00000000,2.20408010,1.86422849,1.99555874,1.91074955,1.43674970,1.39087892,1.42355180,0.00000000,2.33743119,1.96870780,1.88845658,1.53178430,1.58766174,1.56048608,1.49418056,0.00000000,2.06581330,1.66446042,1.71516120,1.58464491,1.31624460,0.871114552,1.08395970,0.798022568,1.90501642,1.64490342,1.45938134,1.30523062,0.874983132,0.824778318,1.14362788,0.986315966,1.83706820,1.55751061,1.30758953,0.981290221,0.593718708,0.752799153,1.11761713,1.13709259,1.63450646,1.30718291,1.01490176,0.960720420,0.670909286,0.908960640,0.837979317,0.892232716,1.68564034,1.25396192,1.04647219,1.06652236,0.926056027,0.677460849,0.782541156,0.757163346
20170518,2.20477176,2.12771249,1.79492509,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.03390956,1.76592135,1.73164034,1.91744864,1.53954601,0.00000000,0.00000000,0.00000000,2.05501390,1.85657084,2.00025916,1.84823275,1.48281205,1.39447606,1.41098630,0.00000000,2.11193299,1.80750692,1.78166759,1.67568064,1.62209880,1.50611067,1.57944810,0.00000000,1.79959536,1.58107841,1.69610941,1.42140865,1.12181318,1.05829442,1.34610999,0.775167525,1.47732735,1.46484447,1.32927847,1.00035632,1.05078185,1.26355624,1.23139620,0.972433388,1.29183888,1.28714561,0.954226375,0.881398439,1.04718149,1.20091128,1.08260107,0.995406449,1.00836790,1.09820533,0.942519546,0.921216607,0.959344268,0.994210064,1.01813269,0.993409157,1.07715380,1.14626253,1.09608090,0.988017797,0.918736815,0.834718943,0.664594948,0.426061571
20170519,2.11602974,2.09328127,1.72822523,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.91242719,1.80710685,2.03181338,2.05611777,1.48231983,0.00000000,0.00000000,0.00000000,1.86311281,1.72683835,2.07033348,1.86843109,1.67850316,1.83436811,1.41514766,0.00000000,1.97757912,1.75275016,1.80351555,1.67975760,1.65422559,1.67896593,1.59866977,0.00000000,1.63252556,1.55948222,1.60143745,1.29092216,1.22674000,1.44929683,1.64257526,1.06957185,1.36418736,1.31781530,1.23746479,1.18868339,1.34726822,1.30042124,1.30358732,1.20012760,1.25820434,1.05630195,1.18888474,1.23506045,1.12028122,0.975084126,0.932553232,0.809205413,1.22981381,1.16017532,1.10451829,1.06025171,0.863175035,0.580323577,0.341785491,0.236702308,1.29909503,1.15595317,0.980326593,0.943134427,0.510331690,0.184583396,0.522914249E-02,0.100842193
20170520,1.70741796,1.61177778,1.48879182,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.42508221,2.22028971,2.19472671,1.45452225,1.43011212,0.00000000,0.00000000,0.00000000,1.77831566,1.82763112,2.39606047,2.16981435,2.00868154,1.35679877,1.54831326,0.00000000,2.14891791,1.82927883,1.87095106,1.82256258,2.03224921,2.03057241,2.03804851,0.00000000,2.07458591,1.93736696,1.81951642,1.64440668,1.89668143,1.95063531,1.78665030,0.684774280,1.51079714,1.74469018,1.70148349,1.81449568,1.69811225,1.49662101,1.47561312,1.07898223,1.50085723,1.81756389,1.46664143,1.44505227,1.17614400,1.24243832,1.33586669,1.54043126,1.63796496,1.59714746,1.23950720,0.973778248,0.341865391,0.758385658,0.807838857,1.33858252,1.33758759,1.06847870,0.926695704,0.895119071,0.713950098,0.706966698,0.835599363,0.767259240
20170521,1.86384809,1.69844699,1.03088701,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.86791515,2.81212378,2.38925099,1.65637505,1.70207536,0.00000000,0.00000000,0.00000000,2.03503203,2.18774629,2.70569277,2.89642954,2.65474987,1.67624080,1.44332767,0.00000000,2.68531561,2.31370211,1.92987573,2.27616978,2.50969148,2.79487729,2.27753448,0.00000000,2.25016594,2.09897733,2.12510967,2.20298409,2.21049571,2.11447167,1.40100932,-0.372006625,1.64852893,1.89641809,1.94320631,1.81160474,1.88227546,2.01722217,1.97345841,1.07250822,1.70944417,1.48318601,1.39079130,1.40240860,1.56377637,1.90958869,2.06028223,1.95376849,1.31101263,1.25854564,1.33991838,0.895481467,1.34006035,1.51637745,1.62321651,1.76732743,1.21689713,1.61249220,1.96012831,1.16296303,0.990944028,1.17388594,1.22522211,1.00698709
20170522,1.39490652,1.49569452,1.21300530,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.99457788,2.87365222,2.26968789,1.87108445,1.82748270,0.00000000,0.00000000,0.00000000,2.34381270,2.43479919,2.46297503,2.77274656,2.48086643,1.47610104,1.67224967,0.00000000,2.09151530,1.97085762,1.88600981,2.26052380,2.40764642,2.48198199,1.76475430,0.00000000,1.46677995,1.57872736,1.79297674,1.81486702,2.10392928,2.03239989,1.35108542,-0.642422959E-01,1.83913815,1.66888702,1.43195212,1.66115689,1.97753727,2.19793344,1.89955091,0.763907194,1.71300685,1.23335969,1.20349479,1.31325674,2.20124459,2.22646403,1.86231947,1.80069530,1.60341346,1.60600519,0.872635484,1.19547462,1.66235268,1.94671941,1.40402627,2.43946695,1.69591594,1.26349449,0.835096598,0.251981169,1.23859036,1.09620988,0.895009816,1.56940520
20170523,1.63889837,2.08340621,1.91667604,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.32414150,3.46906447,2.79040718,2.05804110,2.20813394,0.00000000,0.00000000,0.00000000,2.55988955,2.83162975,2.78280878,3.25108743,2.93815517,1.81527054,1.43220162,0.00000000,2.21693373,2.28125310,2.24081349,2.53732014,2.82313180,2.84834433,2.14791322,0.00000000,1.73041928,2.09808874,1.99184167,2.37064409,2.50545526,2.49742961,1.88489044,0.657847404,2.09971070,1.70967722,1.83460820,2.40852118,2.57653022,2.34061551,1.85732543,1.30521333,1.91970038,1.51592779,1.67240453,2.54390001,2.49204564,1.84730709,2.36271882,2.22791338,1.78395987,0.720796287,1.71828604,2.22084498,2.22164989,1.59434772,2.45903945,2.12483716,1.89836740,0.675388813,1.43900335,1.86694813,1.62882316,0.772743046,1.78091979,2.43436313
20170524,1.92988539,2.60239530,1.64807761,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.96720958,3.97764254,3.31973553,2.15132618,1.74405384,0.00000000,0.00000000,0.00000000,3.21412635,3.88112974,3.62700438,3.83696508,3.19816566,1.16393304,1.33391273,0.00000000,3.42386866,3.01725125,3.62429070,3.42841291,3.84694314,2.96668887,2.38950825,0.00000000,2.89677787,3.30852795,2.66857147,3.80683851,3.58652353,3.29022908,2.75914454,0.262139231,3.00332046,2.34292579,3.51622224,3.49405456,3.16730094,3.07523108,2.25506115,1.81222856,3.14949489,3.21656370,3.51266074,3.36800480,2.74817705,2.85025072,3.21222234,2.79588318,2.64449549,2.87319827,3.45217848,2.90584898,2.19393802,3.42586350,3.02453351,2.38917637,2.82043600,2.61557627,2.79545045,1.85380435,1.82582152,2.63819671,3.20769501,2.56667972
20170525,2.12733150,2.34265757,1.26467061,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.66554785,3.70584154,2.94750023,2.21377778,1.56563592,0.00000000,0.00000000,0.00000000,2.72648787,3.30375195,3.53845453,3.86137605,3.04648829,1.49471593,0.975111306,0.00000000,2.94397330,3.29530001,3.05241466,3.48627329,3.48380446,3.28901267,2.08464789,0.00000000,2.28724265,2.73666000,3.13642550,3.38565850,3.05870414,3.00305295,2.00417662,0.200205874E-01,2.65039158,2.74719095,3.00805497,2.59262848,2.76795077,2.89910960,2.53503561,1.72111368,2.97811389,3.05623388,2.59164786,2.31753707,2.74931026,2.92674494,3.05122590,2.57726741,2.70881701,2.84007668,2.05190969,2.07732844,2.88725209,2.70152736,2.53274179,1.90415788,2.38994765,2.03201199,1.28506410,1.36136520,3.01204300,3.01003838,2.80361223,2.34461784
